945,'Attending anger management class helped short-tempered Frank',attitude,-11.541769981384277
945,'Attending anger management class helped short-tempered Frank',regulate,-8.088950157165527
945,'Attending anger management class helped short-tempered Frank',stop,-7.050422191619873
945,'Attending anger management class helped short-tempered Frank',castle,-16.500059127807617
945,'Attending anger management class helped short-tempered Frank',completely,-10.672959327697754
945,'Attending anger management class helped short-tempered Frank',soften,-12.162294387817383
945,'Attending anger management class helped short-tempered Frank',behave,-8.790820121765137
946,'There is no cold that homemade soup cannot',cure,-4.634064674377441
946,'There is no cold that homemade soup cannot',fix,-6.259908676147461
946,'There is no cold that homemade soup cannot',help,-5.569492340087891
946,'There is no cold that homemade soup cannot',heal,-4.605729103088379
946,'There is no cold that homemade soup cannot',soothe,-7.824167661368847
946,'There is no cold that homemade soup cannot',stop,-10.948780059814453
946,'There is no cold that homemade soup cannot',remedy,-7.003093719482422
947,'Dylan was aggravated due to the cut on his',hand,-4.301480293273926
947,'Dylan was aggravated due to the cut on his',finger,-0.2861250340938568
947,'Dylan was aggravated due to the cut on his',arm,-7.078507423400879
947,'Dylan was aggravated due to the cut on his',lip,-11.144477844238281
947,'Dylan was aggravated due to the cut on his',head,-9.811325073242188
947,'Dylan was aggravated due to the cut on his',knee,-8.740765571594238
947,'Dylan was aggravated due to the cut on his',thumb,-4.435007095336914
947,'Dylan was aggravated due to the cut on his',foot,-3.4403836727142334
947,'Dylan was aggravated due to the cut on his',forehead,-9.398212432861328
947,'Dylan was aggravated due to the cut on his',chin,-11.362244606018066
947,'Dylan was aggravated due to the cut on his',face,-5.867189407348633
947,'Dylan was aggravated due to the cut on his',wrist,-8.984512329101562
947,'Dylan was aggravated due to the cut on his',pay,-16.58209991455078
947,'Dylan was aggravated due to the cut on his',leg,-7.615381240844727
947,'Dylan was aggravated due to the cut on his',couch,-16.826995849609375
947,'Dylan was aggravated due to the cut on his',shin,-12.416970252990723
947,'Dylan was aggravated due to the cut on his',line,-12.07178783416748
947,'Dylan was aggravated due to the cut on his',nose,-9.638259887695312
947,'Dylan was aggravated due to the cut on his',tongue,-10.591912269592285
947,'Dylan was aggravated due to the cut on his',scrotum,-15.35365460626781
947,'Dylan was aggravated due to the cut on his',pinky,-8.798174440860748
947,'Dylan was aggravated due to the cut on his',forearm,-11.972230911254883
947,'Dylan was aggravated due to the cut on his',paycheck,-14.101913452148438
947,'Dylan was aggravated due to the cut on his',toe,-5.017661094665527
948,'Before leaving the house, the businessman wore a',suit,-4.556707382202148
948,'Before leaving the house, the businessman wore a',tie,-4.605489730834961
948,'Before leaving the house, the businessman wore a',coat,-5.611058235168457
948,'Before leaving the house, the businessman wore a',hat,-5.313018798828125
948,'Before leaving the house, the businessman wore a',jacket,-6.4709320068359375
948,'Before leaving the house, the businessman wore a',overcoat,-9.585474252700806
948,'Before leaving the house, the businessman wore a',tracksuit,-11.667439988814294
948,'Before leaving the house, the businessman wore a',diaper,-14.173095703125
948,'Before leaving the house, the businessman wore a',robe,-10.989492416381836
949,'In exchange for loyalty, the peasant was given a',coin,-14.02003002166748
949,'In exchange for loyalty, the peasant was given a',home,-9.195158004760742
949,'In exchange for loyalty, the peasant was given a',reward,-15.234845161437988
949,'In exchange for loyalty, the peasant was given a',house,-10.17845630645752
949,'In exchange for loyalty, the peasant was given a',horse,-16.272348403930664
949,'In exchange for loyalty, the peasant was given a',farm,-12.428956985473633
949,'In exchange for loyalty, the peasant was given a',gift,-13.547699928283691
949,'In exchange for loyalty, the peasant was given a',cow,-16.15091323852539
949,'In exchange for loyalty, the peasant was given a',title,-11.656757354736328
949,'In exchange for loyalty, the peasant was given a',job,-13.57977294921875
949,'In exchange for loyalty, the peasant was given a',meal,-15.50881576538086
949,'In exchange for loyalty, the peasant was given a',medal,-15.05974006652832
949,'In exchange for loyalty, the peasant was given a',prize,-16.81407356262207
949,'In exchange for loyalty, the peasant was given a',donkey,-18.462008476257324
949,'In exchange for loyalty, the peasant was given a',present,-12.982924461364746
949,'In exchange for loyalty, the peasant was given a',treasure,-16.714637756347656
949,'In exchange for loyalty, the peasant was given a',plot,-9.893484115600586
949,'In exchange for loyalty, the peasant was given a',shilling,-15.6486234664917
949,'In exchange for loyalty, the peasant was given a',share,-12.099100112915039
949,'In exchange for loyalty, the peasant was given a',rose,-12.863401412963867
949,'In exchange for loyalty, the peasant was given a',dollar,-14.89527702331543
949,'In exchange for loyalty, the peasant was given a',lordship,-14.3121098279953
949,'In exchange for loyalty, the peasant was given a',ring,-14.247186660766602
949,'In exchange for loyalty, the peasant was given a',stipend,-14.671585023403168
949,'In exchange for loyalty, the peasant was given a',dime,-18.20561408996582
949,'In exchange for loyalty, the peasant was given a',goat,-18.313501358032227
949,'In exchange for loyalty, the peasant was given a',land grant,-9.414624094963074
949,'In exchange for loyalty, the peasant was given a',check,-14.539669036865234
949,'In exchange for loyalty, the peasant was given a',job in the castle,-18.386342376470566
949,'In exchange for loyalty, the peasant was given a',book,-12.869877815246582
949,'In exchange for loyalty, the peasant was given a',raise,-15.857776641845703
949,'In exchange for loyalty, the peasant was given a',farthing,-16.353786945343018
949,'In exchange for loyalty, the peasant was given a',allowance,-15.798892974853516
949,'In exchange for loyalty, the peasant was given a',food,-12.152451515197754
949,'In exchange for loyalty, the peasant was given a',duck,-16.068359375
949,'In exchange for loyalty, the peasant was given a',wench,-22.251702308654785
949,'In exchange for loyalty, the peasant was given a',log,-14.457845687866211
949,'In exchange for loyalty, the peasant was given a',pie,-14.517026901245117
949,'In exchange for loyalty, the peasant was given a',peacock,-19.255000114440918
949,'In exchange for loyalty, the peasant was given a',token,-13.445541381835938
950,'The kids were totally stunned and could only',stare,-2.634453296661377
950,'The kids were totally stunned and could only',watch,-6.407474994659424
950,'The kids were totally stunned and could only',gape,-4.420856066048145
950,'The kids were totally stunned and could only',gasp,-5.375509440898895
950,'The kids were totally stunned and could only',smile,-8.332073211669922
950,'The kids were totally stunned and could only',blink,-6.269538402557373
950,'The kids were totally stunned and could only',cry,-8.49752140045166
950,'The kids were totally stunned and could only',whisper,-6.91062593460083
950,'The kids were totally stunned and could only',speak,-7.5025763511657715
950,'The kids were totally stunned and could only',wait,-9.703125953674316
950,'The kids were totally stunned and could only',cringe,-13.115744352340698
950,'The kids were totally stunned and could only',worry,-13.114906311035156
950,'The kids were totally stunned and could only',see,-7.903079509735107
950,'The kids were totally stunned and could only',happy,-12.936058044433594
950,'The kids were totally stunned and could only',breathe,-7.566834926605225
950,'The kids were totally stunned and could only',move,-8.466519355773926
950,'The kids were totally stunned and could only',read,-10.103509902954102
950,'The kids were totally stunned and could only',guess,-9.820005416870117
950,'The kids were totally stunned and could only',look,-4.903056621551514
950,'The kids were totally stunned and could only',believe,-7.474417209625244
950,'The kids were totally stunned and could only',gawk,-7.9741644859313965
950,'The kids were totally stunned and could only',laugh,-9.920547485351562
951,'Terry told Jay the old fruit had begun to',rot,-6.305845260620117
951,'Terry told Jay the old fruit had begun to',mold,-8.815704345703125
951,'Terry told Jay the old fruit had begun to',spoil,-6.92697811126709
951,'Terry told Jay the old fruit had begun to',ripen,-8.163222759962082
951,'Terry told Jay the old fruit had begun to',turn,-8.089743614196777
951,'Terry told Jay the old fruit had begun to',wither,-12.587639331817627
951,'Terry told Jay the old fruit had begun to',molder,-10.239375472068787
951,'Terry told Jay the old fruit had begun to',go bad,-8.5060074031353
951,'Terry told Jay the old fruit had begun to',fall,-9.500243186950684
951,'Terry told Jay the old fruit had begun to',ferment,-10.538407325744629
952,'Jamie wants to clean up before Liz gets',home,-1.262536883354187
952,'Jamie wants to clean up before Liz gets',here,-8.712449073791504
952,'Jamie wants to clean up before Liz gets',there,-9.895978927612305
952,'Jamie wants to clean up before Liz gets',back,-3.19234561920166
952,'Jamie wants to clean up before Liz gets',mad,-13.338057518005371
952,'Jamie wants to clean up before Liz gets',old,-12.015079498291016
953,'The woman had trouble seeing because the lighting was',dim,-8.169610023498535
953,'The woman had trouble seeing because the lighting was',poor,-6.065714359283447
953,'The woman had trouble seeing because the lighting was',bad,-7.386255741119385
953,'The woman had trouble seeing because the lighting was',bright,-4.479997158050537
953,'The woman had trouble seeing because the lighting was',blinding,-9.114767227787524
953,'The woman had trouble seeing because the lighting was',dark,-8.358245849609375
953,'The woman had trouble seeing because the lighting was',intense,-9.937848091125488
953,'The woman had trouble seeing because the lighting was',horrible,-10.067432403564453
953,'The woman had trouble seeing because the lighting was',scary,-13.339669227600098
953,'The woman had trouble seeing because the lighting was',dull,-12.842638969421387
953,'The woman had trouble seeing because the lighting was',glaring,-15.826913833618164
953,'The woman had trouble seeing because the lighting was',awful,-9.233842849731445
953,'The woman had trouble seeing because the lighting was',low,-6.309493541717529
953,'The woman had trouble seeing because the lighting was',terrible,-8.548055648803711
954,'Parents told the coach that he needed more',patience,-10.28095817565918
954,'Parents told the coach that he needed more',time,-4.165966033935547
954,'Parents told the coach that he needed more',practice,-4.857230186462402
954,'Parents told the coach that he needed more',players,-4.771411895751953
954,'Parents told the coach that he needed more',training,-5.00449275970459
954,'Parents told the coach that he needed more',discipline,-7.802824020385742
954,'Parents told the coach that he needed more',money,-8.559419631958008
954,'Parents told the coach that he needed more',experience,-7.320135116577148
954,'Parents told the coach that he needed more',rest,-7.516404151916504
954,'Parents told the coach that he needed more',work,-6.799100875854492
954,'Parents told the coach that he needed more',control,-8.496769905090332
954,'Parents told the coach that he needed more',fire,-10.834277153015137
954,'Parents told the coach that he needed more',structure,-10.700493812561035
954,'Parents told the coach that he needed more',instruction,-10.077315330505371
954,'Parents told the coach that he needed more',motivation,-9.867253303527832
954,'Parents told the coach that he needed more',grit,-14.076239585876465
954,'Parents told the coach that he needed more',playtime,-7.773097991943359
954,'Parents told the coach that he needed more',cowbell,-16.754197597503662
954,'Parents told the coach that he needed more',help,-8.402722358703613
954,'Parents told the coach that he needed more',finese,-17.028749465942383
954,'Parents told the coach that he needed more',assistants,-11.513912200927734
954,'Parents told the coach that he needed more',water,-7.709906578063965
954,'Parents told the coach that he needed more',compassion,-14.688446044921875
954,'Parents told the coach that he needed more',direction,-11.16113567352295
954,'Parents told the coach that he needed more',empathy,-14.358687400817871
954,'Parents told the coach that he needed more',skills,-7.463233947753906
954,'Parents told the coach that he needed more',optimism,-13.510380744934082
954,'Parents told the coach that he needed more',kids,-7.049801826477051
954,'Parents told the coach that he needed more',rules,-9.45213508605957
954,'Parents told the coach that he needed more',effort,-8.863178253173828
954,'Parents told the coach that he needed more',enthusiasm,-10.605101585388184
955,'Alex waited for the jury to decide his',fate,-0.24157866835594177
955,'Alex waited for the jury to decide his',verdict,-6.163792133331299
955,'Alex waited for the jury to decide his',case,-2.445046901702881
955,'Alex waited for the jury to decide his',judgement,-9.756546020507812
955,'Alex waited for the jury to decide his',term,-12.70523452758789
955,'Alex waited for the jury to decide his',outcome,-7.284130573272705
956,'The little girl used her fingers to count to',ten,-7.646337985992432
956,'The little girl used her fingers to count to',five,-9.753676414489746
956,'The little girl used her fingers to count to',10,-7.69207201898098
956,'The little girl used her fingers to count to',three,-10.131508827209473
956,'The little girl used her fingers to count to',candies,-17.312015533447266
956,'The little girl used her fingers to count to',four,-10.674534797668457
956,'The little girl used her fingers to count to',up,-12.399986267089844
956,'The little girl used her fingers to count to',numbers,-11.835638046264648
956,'The little girl used her fingers to count to',to ten,-15.648324966430664
956,'The little girl used her fingers to count to',clouds,-17.472375869750977
956,'The little girl used her fingers to count to',gen,-18.13834571838379
956,'The little girl used her fingers to count to',twenty,-8.3190279006958
956,'The little girl used her fingers to count to',twelve,-11.25365161895752
956,'The little girl used her fingers to count to',items,-15.564864158630371
956,'The little girl used her fingers to count to',fruit,-17.484529495239258
956,'The little girl used her fingers to count to',six,-11.291573524475098
956,'The little girl used her fingers to count to',blocks,-17.909038543701172
957,'His mother said that boy never does what he',should,-4.088968276977539
957,'His mother said that boy never does what he',says,-5.299715995788574
957,'His mother said that boy never does what he',wants,-9.737194061279297
957,'His mother said that boy never does what he',promises,-6.796546936035156
957,'His mother said that boy never does what he',needs,-9.757884979248047
957,'His mother said that boy never does what he',is told,-4.183545172214508
957,'His mother said that boy never does what he',did,-8.269132614135742
957,'His mother said that boy never does what he',plans,-10.029069900512695
957,'His mother said that boy never does what he',is supposed to do,-6.763067111372948
957,'His mother said that boy never does what he',asked,-7.4229583740234375
957,'His mother said that boy never does what he',hates,-11.38206958770752
957,'His mother said that boy never does what he',intends,-10.822982788085938
958,'May thought her leg was taking too long to',heal,-3.7505486011505127
958,'May thought her leg was taking too long to',bend,-13.772656440734863
958,'May thought her leg was taking too long to',recover,-5.4440107345581055
958,'May thought her leg was taking too long to',shave,-14.775415420532227
958,'May thought her leg was taking too long to',stretch,-11.715649604797363
958,'May thought her leg was taking too long to',walk,-10.021739959716797
958,'May thought her leg was taking too long to',fall,-12.258965492248535
958,'May thought her leg was taking too long to',wake,-11.734330177307129
958,'May thought her leg was taking too long to',mend,-8.444124221801758
958,'May thought her leg was taking too long to',move,-10.439068794250488
959,'James bought Maggie a watch because she was always',late,-1.8650126457214355
959,'James bought Maggie a watch because she was always',complains,-14.4105224609375
959,'James bought Maggie a watch because she was always',curious,-11.528148651123047
959,'James bought Maggie a watch because she was always',impatient,-10.288232803344727
959,'James bought Maggie a watch because she was always',asked,-11.368213653564453
959,'James bought Maggie a watch because she was always',begged,-15.306880950927734
959,'James bought Maggie a watch because she was always',kind,-12.770406723022461
959,'James bought Maggie a watch because she was always',helpful,-14.019126892089844
959,'James bought Maggie a watch because she was always',good,-9.756572723388672
959,'James bought Maggie a watch because she was always',happy,-10.978607177734375
960,'When angry, the neighbor's bulldog will start to',bark,-3.6667287349700928
960,'When angry, the neighbor's bulldog will start to',growl,-6.226218143478036
960,'When angry, the neighbor's bulldog will start to',howl,-4.2266875095665455
960,'When angry, the neighbor's bulldog will start to',snarl,-8.37917784228921
960,'When angry, the neighbor's bulldog will start to',whine,-11.539766862988472
960,'When angry, the neighbor's bulldog will start to',charge,-11.412480354309082
961,'Bothered by the fly, Becca rolled the newspaper to',swat,-7.966850757133216
961,'Bothered by the fly, Becca rolled the newspaper to',hit,-7.105617523193359
961,'Bothered by the fly, Becca rolled the newspaper to',attack,-8.161121368408203
961,'Bothered by the fly, Becca rolled the newspaper to',kill,-5.1685991287231445
961,'Bothered by the fly, Becca rolled the newspaper to',swat it,-10.043529986869544
961,'Bothered by the fly, Becca rolled the newspaper to',strike,-9.751001358032227
961,'Bothered by the fly, Becca rolled the newspaper to',kill it,-5.596895933151245
961,'Bothered by the fly, Becca rolled the newspaper to',smack,-10.849689483642578
961,'Bothered by the fly, Becca rolled the newspaper to',use,-6.245050430297852
961,'Bothered by the fly, Becca rolled the newspaper to',intervene,-15.75699520111084
961,'Bothered by the fly, Becca rolled the newspaper to',punish,-10.753847122192383
961,'Bothered by the fly, Becca rolled the newspaper to',hit it,-7.819633781909943
961,'Bothered by the fly, Becca rolled the newspaper to',murder,-10.256450653076172
961,'Bothered by the fly, Becca rolled the newspaper to',annhilate,-15.766483280807734
961,'Bothered by the fly, Becca rolled the newspaper to',atack,-17.902356147766113
961,'Bothered by the fly, Becca rolled the newspaper to',help,-5.447089195251465
961,'Bothered by the fly, Becca rolled the newspaper to',get,-5.889443397521973
962,'Rebecca screamed when she caught sight of the',spider,-6.542145729064941
962,'Rebecca screamed when she caught sight of the',snake,-5.016674995422363
962,'Rebecca screamed when she caught sight of the',bug,-9.969194412231445
962,'Rebecca screamed when she caught sight of the',mouse,-7.931736946105957
962,'Rebecca screamed when she caught sight of the',bear,-6.057027816772461
962,'Rebecca screamed when she caught sight of the',rat,-8.158587455749512
962,'Rebecca screamed when she caught sight of the',car,-8.294657707214355
962,'Rebecca screamed when she caught sight of the',dog,-6.459622383117676
962,'Rebecca screamed when she caught sight of the',lion,-6.693763732910156
962,'Rebecca screamed when she caught sight of the',body,-7.630084037780762
962,'Rebecca screamed when she caught sight of the',burglar,-10.539697513799183
962,'Rebecca screamed when she caught sight of the',fly,-10.538469314575195
962,'Rebecca screamed when she caught sight of the',fire,-8.823009490966797
962,'Rebecca screamed when she caught sight of the',blood,-8.010823249816895
962,'Rebecca screamed when she caught sight of the',bat,-7.728141784667969
962,'Rebecca screamed when she caught sight of the',wolf,-7.8488874435424805
962,'Rebecca screamed when she caught sight of the',ghost,-7.834512710571289
962,'Rebecca screamed when she caught sight of the',creature,-6.20461368560791
962,'Rebecca screamed when she caught sight of the',scene,-9.98491096496582
962,'Rebecca screamed when she caught sight of the',dinosaur,-7.6753387451171875
962,'Rebecca screamed when she caught sight of the',animal,-6.531558990478516
962,'Rebecca screamed when she caught sight of the',man,-4.897356033325195
962,'Rebecca screamed when she caught sight of the',nudist,-16.2184956073761
962,'Rebecca screamed when she caught sight of the',rodent,-10.305304929614067
962,'Rebecca screamed when she caught sight of the',accident,-9.559051513671875
962,'Rebecca screamed when she caught sight of the',robber,-8.329246520996094
962,'Rebecca screamed when she caught sight of the',monster,-5.566247940063477
962,'Rebecca screamed when she caught sight of the',alligator,-8.513843547552824
962,'Rebecca screamed when she caught sight of the',celebrity,-14.383932113647461
962,'Rebecca screamed when she caught sight of the',bird,-7.579581260681152
962,'Rebecca screamed when she caught sight of the',suspect,-11.628828048706055
962,'Rebecca screamed when she caught sight of the',intruder,-10.591675840318203
962,'Rebecca screamed when she caught sight of the',hawk,-11.637399673461914
962,'Rebecca screamed when she caught sight of the',star,-12.60390853881836
962,'Rebecca screamed when she caught sight of the',tiger,-7.427282333374023
963,'The infant cried when she got stung by a',bee,-1.5197434425354004
963,'The infant cried when she got stung by a',wasp,-3.3013580163242295
963,'The infant cried when she got stung by a',mouse,-10.123571395874023
964,'When the athlete played poorly, the fans would',boo,-6.37908935546875
964,'When the athlete played poorly, the fans would',jeer,-8.548107028007507
964,'When the athlete played poorly, the fans would',scream,-7.738862037658691
964,'When the athlete played poorly, the fans would',chant,-6.938943862915039
964,'When the athlete played poorly, the fans would',cheer,-4.732767105102539
964,'When the athlete played poorly, the fans would',laugh,-8.239885330200195
964,'When the athlete played poorly, the fans would',boo him,-8.034897565841675
964,'When the athlete played poorly, the fans would',shout,-7.091671943664551
964,'When the athlete played poorly, the fans would',react,-9.667379379272461
965,'To capture butterflies, he set out with a',net,-8.843992233276367
965,'To capture butterflies, he set out with a',trap,-16.251497268676758
965,'To capture butterflies, he set out with a',box,-8.869559288024902
965,'To capture butterflies, he set out with a',plan,-14.974745750427246
965,'To capture butterflies, he set out with a',jar,-10.612932205200195
965,'To capture butterflies, he set out with a',hive,-17.041501998901367
966,'Courtney was so happy and relieved she started to',cry,-3.77567982673645
966,'Courtney was so happy and relieved she started to',laugh,-8.370767593383789
966,'Courtney was so happy and relieved she started to',smile,-10.239279747009277
966,'Courtney was so happy and relieved she started to',sing,-8.591069221496582
966,'Courtney was so happy and relieved she started to',dance,-8.079729080200195
966,'Courtney was so happy and relieved she started to',scream,-9.001989364624023
966,'Courtney was so happy and relieved she started to',sob,-8.651092529296875
966,'Courtney was so happy and relieved she started to',weep,-8.979829501360655
966,'Courtney was so happy and relieved she started to',eat,-13.761338233947754
966,'Courtney was so happy and relieved she started to',move,-11.704927444458008
966,'Courtney was so happy and relieved she started to',voting,-20.392972946166992
966,'Courtney was so happy and relieved she started to',jump,-6.706114768981934
966,'Courtney was so happy and relieved she started to',swoon,-14.722539953887463
966,'Courtney was so happy and relieved she started to',clap,-14.351507186889648
966,'Courtney was so happy and relieved she started to',pass,-14.278497695922852
966,'Courtney was so happy and relieved she started to',giggle,-9.930843147303676
967,'Most people, when they eat fruit, don't eat the',seeds,-5.354543685913086
967,'Most people, when they eat fruit, don't eat the',pit,-10.101988792419434
967,'Most people, when they eat fruit, don't eat the',core,-7.59030818939209
967,'Most people, when they eat fruit, don't eat the',skin,-2.9661779403686523
967,'Most people, when they eat fruit, don't eat the',peel,-4.563060760498047
967,'Most people, when they eat fruit, don't eat the',stem,-7.346469879150391
967,'Most people, when they eat fruit, don't eat the',rind,-7.382890611886978
967,'Most people, when they eat fruit, don't eat the',peelings,-12.86499309539795
967,'Most people, when they eat fruit, don't eat the',pits,-10.232797622680664
968,'Kimber wanted pets but they were hard to',train,-10.534658432006836
968,'Kimber wanted pets but they were hard to',maintain,-10.093912124633789
968,'Kimber wanted pets but they were hard to',find,-1.5713974237442017
968,'Kimber wanted pets but they were hard to',keep,-7.385547161102295
968,'Kimber wanted pets but they were hard to',manage,-9.212617874145508
968,'Kimber wanted pets but they were hard to',buy,-5.47252893447876
968,'Kimber wanted pets but they were hard to',control,-9.247300148010254
968,'Kimber wanted pets but they were hard to',afford,-8.560126304626465
968,'Kimber wanted pets but they were hard to',raise,-8.473299980163574
968,'Kimber wanted pets but they were hard to',handle,-11.423871994018555
968,'Kimber wanted pets but they were hard to',feed,-11.796487808227539
968,'Kimber wanted pets but they were hard to',tame,-14.077438354492188
968,'Kimber wanted pets but they were hard to',care for,-7.762644954025745
968,'Kimber wanted pets but they were hard to',take care of,-6.787858374416828
968,'Kimber wanted pets but they were hard to',support,-12.718591690063477
968,'Kimber wanted pets but they were hard to',watch,-10.878667831420898
968,'Kimber wanted pets but they were hard to',accomodate,-15.602605253458023
968,'Kimber wanted pets but they were hard to',get,-4.098022937774658
968,'Kimber wanted pets but they were hard to',care,-7.666122913360596
968,'Kimber wanted pets but they were hard to',catch,-9.866140365600586
968,'Kimber wanted pets but they were hard to',cage,-14.157876968383789
968,'Kimber wanted pets but they were hard to',clean,-12.470734596252441
968,'Kimber wanted pets but they were hard to',bathe,-15.519720166921616
968,'Kimber wanted pets but they were hard to',groom,-10.747316360473633
969,'The couch had an indent indicating where Jack',sat,-5.894814968109131
969,'The couch had an indent indicating where Jack',slept,-6.168546199798584
969,'The couch had an indent indicating where Jack',fell,-11.55159854888916
969,'The couch had an indent indicating where Jack',was,-5.9742608070373535
969,'The couch had an indent indicating where Jack',lived,-8.358663558959961
969,'The couch had an indent indicating where Jack',spilled he's drink,-30.70840311050415
969,'The couch had an indent indicating where Jack',sat most often,-15.47405230998993
969,'The couch had an indent indicating where Jack',stood,-11.01589584350586
969,'The couch had an indent indicating where Jack',sits,-10.083684921264648
969,'The couch had an indent indicating where Jack',laid,-7.887418270111084
969,'The couch had an indent indicating where Jack',went,-11.316529273986816
969,'The couch had an indent indicating where Jack',punched,-17.82125473022461
970,'She loved ice cream when she was a tiny',girl,-4.853214740753174
970,'She loved ice cream when she was a tiny',child,-4.403574466705322
970,'She loved ice cream when she was a tiny',baby,-5.170603275299072
970,'She loved ice cream when she was a tiny',kid,-5.079169750213623
970,'She loved ice cream when she was a tiny',infant,-10.749226570129395
970,'She loved ice cream when she was a tiny',tot,-6.5967631340026855
971,'Jeremy was sweating because the weather was so',hot,-8.690655708312988
971,'Jeremy was sweating because the weather was so',humid,-12.473238945007324
971,'Jeremy was sweating because the weather was so',warm,-8.722648620605469
971,'Jeremy was sweating because the weather was so',muggy,-14.008809328079224
971,'Jeremy was sweating because the weather was so',bad,-11.705653190612793
971,'Jeremy was sweating because the weather was so',cold,-7.833246231079102
972,'The mother was against swearing, calling it a',sin,-4.710319995880127
972,'The mother was against swearing, calling it a',abomination,-8.748858243227005
972,'The mother was against swearing, calling it a',rude,-4.441928386688232
972,'The mother was against swearing, calling it a',vice,-7.661123752593994
972,'The mother was against swearing, calling it a',flaw,-10.130448341369629
972,'The mother was against swearing, calling it a',jerk,-10.816012382507324
972,'The mother was against swearing, calling it a',bad thing,-6.529606223106384
972,'The mother was against swearing, calling it a',disgrace,-8.004063606262207
972,'The mother was against swearing, calling it a',vulgarity,-7.507557353004813
972,'The mother was against swearing, calling it a',crime,-7.638885021209717
972,'The mother was against swearing, calling it a',no no,-9.51737356185913
972,'The mother was against swearing, calling it a',bad,-1.9328769445419312
973,'The bridge was closed in order to repair the',road,-8.528947830200195
973,'The bridge was closed in order to repair the',damage,-4.231982231140137
973,'The bridge was closed in order to repair the',beams,-9.101188659667969
973,'The bridge was closed in order to repair the',rails,-7.613690376281738
973,'The bridge was closed in order to repair the',railings,-7.597912847995758
973,'The bridge was closed in order to repair the',hole,-8.722704887390137
973,'The bridge was closed in order to repair the',bridge,-3.636669397354126
973,'The bridge was closed in order to repair the',crack,-7.431074142456055
973,'The bridge was closed in order to repair the',supports,-8.507843971252441
973,'The bridge was closed in order to repair the',pavement,-9.703157424926758
973,'The bridge was closed in order to repair the',structure,-5.195492744445801
973,'The bridge was closed in order to repair the',foundation,-9.131357192993164
973,'The bridge was closed in order to repair the',deck,-8.459702491760254
973,'The bridge was closed in order to repair the',pole,-10.526044845581055
973,'The bridge was closed in order to repair the',strings,-12.411022186279297
973,'The bridge was closed in order to repair the',bottom,-11.248160362243652
973,'The bridge was closed in order to repair the',sides,-9.832830429077148
973,'The bridge was closed in order to repair the',defect,-9.905126571655273
973,'The bridge was closed in order to repair the',center,-9.491928100585938
973,'The bridge was closed in order to repair the',floor,-8.798300743103027
973,'The bridge was closed in order to repair the',planks,-10.533821910619736
973,'The bridge was closed in order to repair the',bolt,-11.099503517150879
973,'The bridge was closed in order to repair the',trusses,-12.32181978225708
973,'The bridge was closed in order to repair the',roadway,-10.902545928955078
973,'The bridge was closed in order to repair the',concrete,-7.206826210021973
973,'The bridge was closed in order to repair the',potholes,-11.118841119110584
973,'The bridge was closed in order to repair the',columns,-8.9005765914917
973,'The bridge was closed in order to repair the',pillars,-8.47884464263916
974,'Violet fixed her bike by replacing her broken',chain,-6.608576774597168
974,'Violet fixed her bike by replacing her broken',wheel,-7.287713050842285
974,'Violet fixed her bike by replacing her broken',spoke,-9.400160789489746
974,'Violet fixed her bike by replacing her broken',seat,-10.974453926086426
974,'Violet fixed her bike by replacing her broken',tire,-8.646203994750977
974,'Violet fixed her bike by replacing her broken',pedal,-12.737887382507324
974,'Violet fixed her bike by replacing her broken',handlebar,-11.044941902160645
974,'Violet fixed her bike by replacing her broken',axle,-9.550283432006836
974,'Violet fixed her bike by replacing her broken',light,-11.021167755126953
974,'Violet fixed her bike by replacing her broken',rim,-9.451536178588867
974,'Violet fixed her bike by replacing her broken',stem,-11.51694393157959
974,'Violet fixed her bike by replacing her broken',tube,-11.57665729522705
974,'Violet fixed her bike by replacing her broken',petal,-12.971708454191685
974,'Violet fixed her bike by replacing her broken',handle,-9.095637321472168
974,'Violet fixed her bike by replacing her broken',gear,-9.340340614318848
975,'The woman was angry when she spilt her glass of',wine,-7.165224552154541
975,'The woman was angry when she spilt her glass of',milk,-6.749294757843018
975,'The woman was angry when she spilt her glass of',water,-5.962290287017822
975,'The woman was angry when she spilt her glass of',tea,-7.382688045501709
975,'The woman was angry when she spilt her glass of',juice,-8.020347595214844
975,'The woman was angry when she spilt her glass of',soda,-9.058216094970703
975,'The woman was angry when she spilt her glass of',beer,-7.328004360198975
975,'The woman was angry when she spilt her glass of',champagne,-10.296120643615723
975,'The woman was angry when she spilt her glass of',vodka,-11.579051971435547
975,'The woman was angry when she spilt her glass of',lemonade,-7.385448269546032
975,'The woman was angry when she spilt her glass of',scotch,-11.334327787160873
976,'Little Gracie said the most boring place ever is',school,-4.557308673858643
976,'Little Gracie said the most boring place ever is',church,-10.314643859863281
976,'Little Gracie said the most boring place ever is',home,-6.368367671966553
976,'Little Gracie said the most boring place ever is',there,-8.054216384887695
976,'Little Gracie said the most boring place ever is',walmart,-16.22109603881836
976,'Little Gracie said the most boring place ever is',grandma's,-10.461353659629822
976,'Little Gracie said the most boring place ever is',disneyland,-14.04558914899826
976,'Little Gracie said the most boring place ever is',costco,-15.895417213439941
976,'Little Gracie said the most boring place ever is',kentucky,-14.657820299267769
976,'Little Gracie said the most boring place ever is',mall,-11.856606483459473
976,'Little Gracie said the most boring place ever is',cleveland,-17.058371543884277
