sentence_number,sentence,word,cloze_prob
950,"In his day, that old guy was one of the best soccer players",players,0.854166667
951,Every month Rick had to clean his speedy house,house,0
952,She decided to start a new temporary job,job,0.617021277
953,His skin was red from spending the day at the sandy pool,pool,0
954,He positioned the violin under his outstretched arm,arm,0.48
955,"He hated to move, but Richard wanted to live closer to his single mother",mother,0.537037037
956,Tim's friend pushed him into a brick wall,wall,0.913043478
957,His ring fell into a hole in the tiled sink,sink,0.042553191
958,The man was caught selling an illegal unregistered drug,drug,0
959,He was soothed by the gentle instrumental music,music,0.7
960,He was cold most of the night and finally got up to get another knitted sweater,sweater,0.18
961,"As usual, he didn't do well because he had not prepared his subconscious speech",speech,0
962,She usually let her very competent secretary handle the phone tasks,tasks,0
963,The journalist reported that many collapsed during the tropical storm,storm,0.763636364
964,"I don't know what his secret was, but my brother always managed to get the best looking girls",girls,0.440677966
965,She was having a hard time because she didn't know the correct language,language,0
966,Mary went into her room to look at her impressionist books,books,0
967,Most men cannot understand why women wear ugly heels,heels,0
968,She wore heavy wool socks and her sturdiest boots to go walking in the melting snow,snow,0.897959184
969,Each night the campers built a huge improvised tent,tent,0.408163265
970,In the mysterious wooden box the girl found the brass map,map,0
971,"Upon mother's strict orders, the cat's smelly litter box was kept in the outdoor basement",basement,0
972,Fred put the worm on the wet hook,hook,0.092592593
973,The cat was crouched in the tall grass down by the shady tree,tree,0.647058824
974,They decided to declaw the cat so he wouldn't tear up the comfortable carpet,carpet,0
975,He fell on the floor after tripping on the oriental rug,rug,0.923076923
976,Betsy could never tell a funny lie,lie,0
977,After getting out of the shower he sat down to have continental coffee,coffee,0
978,It didn't get completed because he could not locate the right ink pen,pen,0.321428571
979,Paul painted the clown's suit blue and gave him a big red snotty nose,nose,0.981481481
980,Their neighbors were surprised to find out that the Smiths had never visited that national park,park,0.531914894
981,They carelessly dumped the toxic waste into the winding river,river,0.578947368
982,"As soon as they reached the sand, he stopped to take off his clean shirt",shirt,0.046511628
983,The cigar stank and burned a hole in the leather couch,couch,0.42
984,Sam practiced every day in anticipation of the homecoming dance,dance,0.527272727
985,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the locked door",door,0.725490196
986,Gary could not believe his son stole that fast car,car,0.652173913
987,They took her car because he hated to drive in the heavy rain,rain,0.561403509
988,They left the dirty dishes in the compact dishwasher,dishwasher,0.416666667
989,She felt dinner would not be complete unless she made blueberry pie,pie,0.678571429
990,He drove the nail into the rotten wood,wood,0.677966102
991,She was feeling cold so she put on her cashmere sweater,sweater,0.964912281
992,He looked worried because he might have broken his right arm,arm,0.425531915
993,Mr. Smith enjoyed showing people his newly installed satellite television,television,0.105263158
994,Helen reached up to dust the topmost shelf,shelf,0.897435897
995,She wore heavy wool socks and her sturdiest boots to go walking in the pine forest,forest,0.679245283
996,She decided to start a new entrepreneurial business,business,0.352941176
997,They couldn't decide on a name for their new trained dog,dog,0.538461538
998,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his gruesome muscles",muscles,0
999,Barry wisely chose to pay the electric fee,fee,0
1000,Fred put the worm on the dangling grass,grass,0
1001,Gary could not believe his son stole that expensive watch,watch,0.568181818
1002,We sprayed the yard to keep away the wild bugs,bugs,0.102040816
1003,I could hear the loud telephone ringing through the sliding door,door,0.958333333
1004,Mary went into her room to look at her impressionist painting,painting,0.770491803
1005,Rafael wants to preserve the national forest by guarding every living tree,tree,0.333333333
1006,It didn't get completed because he could not locate the right ink tool,tool,0
1007,Rushing out he forgot to take his spare jacket,jacket,0
1008,They stood on the bridge tossing stale bread to the yellow ducks,ducks,0.62962963
1009,Joan fed her baby some warm broccoli milk,milk,0
1010,"The hinges were rusted shut, so he had to pry it open with a steel crowbar",crowbar,0.807017544
1011,He was caught stealing a mountain car,car,0
1012,The jeweler was asked if he would examine the ring's huge artificial stone,stone,0.276595745
1013,He always seemed to be interested in looking at the gorgeous sky,sky,0
1014,I just had a new sound system installed in my compact room,room,0
1015,He returned the hole punch to the substitute teacher,teacher,0.98
1016,He positioned the violin under his outstretched chin,chin,0.3
1017,The car accident five years ago left an ugly scar on his handsome face,face,0.872340426
1018,He was cold most of the night and finally got up to get another knitted blanket,blanket,0.64
1019,The fertilizer enriched the green soil,soil,0
1020,I sat far off to the side of the auditorium and my line of sight was blocked by a supporting beam,beam,0.390243902
1021,In the mysterious wooden box the girl found the brass ring,ring,0.472727273
1022,"As soon as they reached the sand, he stopped to take off his clean shoes",shoes,0.744186047
1023,No one at the reunion recognized Dan because he had grown a twisted mustache,mustache,0.354166667
1024,She flipped through the stations in search of some loud news,news,0
1025,She was having a hard time because she didn't know the correct answer,answer,0.553571429
1026,Jessie left without his toolbox or his office keys,keys,0.558139535
1027,Their neighbors were surprised to find out that the Smiths had never visited that sleepy town,town,0.634920635
1028,Mrs. Stevens said that little Dennis was the loudest boy in the entire story,story,0
1029,She was named after her surrogate mother,mother,0.891304348
1030,Paul painted the clown's suit blue and gave him a big red inflated balloon,balloon,0.340909091
1031,The house at the end of the narrow road was built of sunburned wood,wood,0.441860465
1032,The county decided to tear down the gas station by the major highway,highway,0.66
1033,"Upon mother's strict orders, the cat's smelly litter box was kept in the damp shed",shed,0
1034,She was glad she had brought a good book with her since there was nothing to read at the retail office,office,0
1035,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the locked phone",phone,0.176470588
1036,You could tell he had grown up in the South by his strong attitude,attitude,0
1037,She took the baby out when he started to cry and had to miss the rest of the scary party,party,0
1038,The breeze lifted the dry air,air,0.351351351
1039,The applause could be heard throughout the packed auditorium,auditorium,0.326530612
1040,He was grouchy because he was having trouble with his fitful sleep,sleep,0.24137931
1041,"As a punishment, his parents immediately took away his smart toy",toy,0
1042,Kim was relieved to see that ample food had been made for the bachelorette occasion,occasion,0
1043,The senator had once been a municipal teacher,teacher,0
1044,Every spring they held the annual military parade,parade,0.589285714
1045,The white gull dove down and caught a floppy worm,worm,0.037037037
1046,Betsy could never tell a deliberate joke,joke,0.039215686
1047,"During years of drudgery, the man had derived comfort from a single holy book",book,0.1875
1048,They left the dirty dishes in the compact sink,sink,0.3125
1049,The squirrel stored some nuts in the cold ground,ground,0.452830189
1050,Although John felt some remorse he decided to return the generous gift,gift,0.43902439
1051,The last thing they were expecting on their wedding day was a raging Spanish bull,bull,0.361702128
1052,They waited a long time to see the live movie,movie,0
1053,At the park next to the beach she saw a man with a funny dog,dog,0
1054,Every month Rick had to clean his speedy car,car,0.541666667
1055,Randy froze when he saw a shadow at the end of the dark alley,alley,0.428571429
1056,He drove the nail into the garage door,door,0.62962963
1057,She felt dinner would not be complete unless she made blueberry dessert,dessert,0
1058,The only food in the refrigerator was a moldy aged sandwich,sandwich,0.040816327
1059,Steve invited his girlfriend to a pajama party,party,1
1060,"It's raining, and I forgot my coat, hat, and wide umbrella",umbrella,0.911111111
1061,Her cold drink was served with a slice of homemade lemon,lemon,0.02173913
1062,She cleaned the dirt from her muddy hair,hair,0
1063,He really wanted to go but decided to stay home to wait for the school call,call,0
1064,Dillinger once robbed that antique bank,bank,0.02173913
1065,It was time to hang the new framed picture,picture,0.622222222
1066,Their picnic was ruined by the intermittent rain,rain,0.695652174
1067,He was so busy and overwhelmed that he had forgotten to respond to the footer email,email,0.150943396
1068,The cigar stank and burned a hole in the Hawaiian shirt,shirt,0.759259259
1069,She was quite surprised that Bill didn't keep his solemn watch,watch,0
1070,"As usual, he didn't do well because he had not prepared his impassioned mind",mind,0
1071,After getting out of the shower he sat down to have continental breakfast,breakfast,0.981132075
1072,"Every day, rain or shine, the joggers ran up and down the narrow path",path,0.5
1073,"Although Jan was usually careful, she had forgotten to turn off the cooking light",light,0.016949153
1074,The Italian chef was known for his fabulous pesto sauce,sauce,0.390243902
1075,Sam practiced every day in anticipation of the homecoming concert,concert,0
1076,The university wouldn't let him register until he paid the overdue fines on the borrowed student books,books,0.464285714
1077,His ring fell into a hole in the porcelain floor,floor,0.019607843
1078,The man was caught selling an illegal psychiatric gun,gun,0.027027027
1079,He put a clean sheet on the picnic bed,bed,0
1080,He finally bought some poison to kill the stray rats,rats,0.19047619
1081,She pulled her head out from under the faucet and reached for a dry wrench,wrench,0
1082,He looked worried because he might have broken his stylish glasses,glasses,0.265306122
1083,They decided to buy a small place and build an addition with two more furnished rooms,rooms,0.785714286
1084,Phil put some drops in his red drink,drink,0.045454545
1085,If he strained his eyes he could see a flying bird,bird,0.244897959
1086,"Within minutes of arriving at the office, the detective spilled his thermos full of hearty soup",soup,0.745454545
1087,There were a lot of old boxes stored in the dusty basement,basement,0.038461538
1088,Every morning before school his mother laid out his clothes and packed his delicious lunch,lunch,0.981481481
1089,"I don't know what his secret was, but my brother always managed to get the best looking grades",grades,0
1090,Steve spilled coffee all over his clean white cargo shirt,shirt,0.02
1091,"While they were eating pancakes, Albert noticed a bee swimming in the sticky water",water,0
1092,The truck that Dave drove crashed into the hickory wall,wall,0
1093,Liz and Marie sat at the conference table and discussed the topic for the next board meeting,meeting,0.979591837
1094,They installed an extremely expensive alarm system to protect their extended home,home,0.117647059
1095,Larry chose not to join the terrorist army,army,0
1096,It was a dream come true because Jane had always wanted to visit Europe with her new sister,sister,0
1097,She was feeling cold so she put on her fuzzy slippers,slippers,0.260869565
1098,They rested under a tree in the dim park,park,0.022222222
1099,They carelessly dumped the toxic waste into the deep ocean,ocean,0.41025641
1100,Mr. Smith enjoyed showing people his newly installed large dish,dish,0
1101,"He hated to move, but Richard wanted to live closer to his distant cousin",cousin,0.384615385
1102,She helped him put the finishing touches on the abstract house,house,0
1103,Our government was secretly supplying the rebels with arms and counterfeit ammunition,ammunition,0
1104,She was glad she had accompanied her friend because she was enjoying the party except for the loud music,music,0.814814815
1105,She usually let her very competent secretary handle the phone calls,calls,0.893617021
1106,"Coming in, he took off his hard hat",hat,0.781818182
1107,"Quite predictably, the first thing the doctor asked for was the pregnancy symptoms",symptoms,0
1108,I think that my stockbroker is a petty thief,thief,0.488372093
1109,He grew corn to feed his poor cows,cows,0.02020202
1110,Sharon dried the bowls with a paper towel,towel,0.95
1111,The old woman was the only one to see the gruesome murder,murder,0.386363636
1112,Since the water was unsafe they decided to drink sweet juice,juice,0.057692308
1113,The rude waiter was not given a second chance,chance,0.816326531
1114,They had to shampoo the new beige rug after the accident with the expensive wine,wine,0.733333333
1115,"No matter how hard she tried, she could not remember the maiden name",name,0.813953488
1116,"We followed the path up the hill, and there, under the tree, was a poisonous snake",snake,0.823529412
1117,"When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dinner table",table,0.87755102
1118,The Democrats seemed to focus on defense while the Republicans talked about the balanced budget,budget,0.696428571
1119,Peter painted the walls of the bird exhibit light blue to resemble the cloudless ocean,ocean,0
1120,I had lost the ticket I needed to pick up my washed clothes,clothes,0.543478261
1121,The cat was crouched in the tall grass down by the shady river,river,0.039215686
1122,His skin was red from spending the day at the sandy beach,beach,0.980392157
1123,No one wanted to make any decisions until after the birthday party,party,0.904761905
1124,Helen reached up to dust the halogen lamp,lamp,0.442622951
1125,He bought her a pearl necklace for her first anniversary,anniversary,0.5
1126,Tim's friend pushed him into a brick pool,pool,0
1127,He fell on the floor after tripping on the power cord,cord,0.8
1128,The bridesmaid had an ugly pale face,face,0.203703704
1129,The wealthy couple's three little girls enjoyed playing together in the nearby yard,yard,0.01980198
1130,At night the old woman locked the front door,door,0.944444444
1131,There was a moth caught in the spider light,light,0
1132,The other driver was so angry he threatened him with a loaded gun,gun,0.923076923
1133,The cows moved from the sun into the partial shade,shade,0.875
1134,Most of the trees died after last year's blazing drought,drought,0.023809524
1135,Sandy always wished that she had had a twin sister,sister,0.962962963
1136,The young boy asked for another homemade treat,treat,0
1137,Most men cannot understand why women wear high shoes,shoes,0.020408163
1138,Before she arrived he opened a bottle of wine and put on some soft clean music,music,0.214285714
1139,"Ida wanted to sing folk songs at the picnic, so she brought her acoustic microphone",microphone,0
1140,"In his day, that old guy was one of the best collegiate athletes",athletes,0.533333333
1141,There were brightly colored pictures on every title wall,wall,0.06
1142,They had been wandering in circles because nobody had a magnetic map,map,0
1143,As a child he used to collect postage stamps,stamps,0.975609756
1144,He slipped and fell on the thin ice,ice,0.978723404
1145,He always hid an extra set of keys under a rubber rug,rug,0
1146,They decided to declaw the cat so he wouldn't tear up the comfortable couch,couch,0.448979592
1147,The sewer backed up and caused a massive flood,flood,0.456521739
1148,They took her car because he hated to drive in the big city,city,0.618181818
1149,Ken built his new house on a quiet residential street,street,0.58490566
1150,She left the tiny baby alone in the little room,room,0.016129032
1151,The officials tried to evacuate everyone from the area before the rapid storm,storm,0.24
1152,His seat was next to the glass window,window,0.617021277
1153,He smiled nervously as he searched through his pockets for a single mint,mint,0
1154,The shirt was stained with dried oil,oil,0
1155,He liked lemon and sugar in his sparkling water,water,0.765957447
1156,The journalist reported that many collapsed during the tropical heat,heat,0.2
1157,The bad boy was sent to his own father,father,0
1158,Each night the campers built a huge improvised fire,fire,0.387755102
1159,After dinner they washed the dirty dishes,dishes,0.931818182
1160,He was soothed by the gentle southerly wind,wind,0.216666667
1161,The person who caught the thief deserves our utmost applause,applause,0
1162,The hikers wanted to camp close to the mighty river,river,0.4
1163,"Quite predictably, the first thing the doctor asked for was the specific test",test,0
1164,Since the water was unsafe they decided to drink orange tea,tea,0
1165,Her cold drink was served with a slice of fresh pie,pie,0.082352941
1166,The squirrel stored some nuts in the cold tree,tree,0.075471698
1167,No one wanted to make any decisions until after the birthday meeting,meeting,0
1168,"Every day, rain or shine, the joggers ran up and down the narrow hill",hill,0.02173913
1169,He bought her a pearl necklace for her first birthday,birthday,0.1875
1170,"Within minutes of arriving at the office, the detective spilled his thermos full of hearty coffee",coffee,0.218181818
1171,She was feeling cold so she put on her fuzzy sweater,sweater,0.304347826
1172,Steve invited his girlfriend to a formal dance,dance,0.511627907
1173,The wealthy couple's three little girls enjoyed playing together in the front park,park,0
1174,They had to shampoo the new beige rug after the accident with the expensive dog,dog,0.044444444
1175,The last thing they were expecting on their wedding day was a raging Spanish storm,storm,0.063829787
1176,The person who caught the thief deserves our utmost respect,respect,0.58
1177,His seat was next to the revolving door,door,0.934782609
1178,The fertilizer enriched the dry grass,grass,0.036363636
1179,He really wanted to go but decided to stay home to wait for the school bus,bus,0.894736842
1180,Ken built his new house on a quiet wooded lot,lot,0.34
1181,Every spring they held the annual military festival,festival,0
1182,The house at the end of the narrow road was built of sunburned bricks,bricks,0.255813953
1183,He was so busy and overwhelmed that he had forgotten to respond to the important note,note,0.020408163
1184,She cleaned the dirt from her muddy shoes,shoes,0.452380952
1185,She flipped through the stations in search of some loud music,music,0.854545455
1186,The breeze lifted the dry skirt,skirt,0
1187,You could tell he had grown up in the South by his strong accent,accent,0.897959184
1188,As a child he used to collect glass marbles,marbles,0.278688525
1189,They rested under a tree in the local light,light,0
1190,Dillinger once robbed that federal store,store,0
1191,"It's raining, and I forgot my coat, hat, and waterproof boots",boots,0.575
1192,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his gruesome scars",scars,0.931818182
1193,There were brightly colored pictures on every interior page,page,0
1194,"The hinges were rusted shut, so he had to pry it open with a sharp knife",knife,0.431818182
1195,She took the baby out when he started to cry and had to miss the rest of the scary movie,movie,0.815789474
1196,The bad boy was sent to his own room,room,0.862745098
1197,She was glad she had accompanied her friend because she was enjoying the party except for the bland food,food,0.559322034
1198,Liz and Marie sat at the conference table and discussed the topic for the next work week,week,0.387755102
1199,There were a lot of old boxes stored in the dusty attic,attic,0.788461538
1200,Before she arrived he opened a bottle of wine and put on some soft classical clothes,clothes,0
1201,The white gull dove down and caught a floppy fish,fish,0.87037037
1202,"We followed the path up the hill, and there, under the tree, was a poisonous cat",cat,0
1203,The applause could be heard throughout the echoey hall,hall,0.244897959
1204,The only food in the refrigerator was a moldy sub cheese,cheese,0
1205,He grew corn to feed his dairy family,family,0
1206,She helped him put the finishing touches on the abstract painting,painting,0.775510204
1207,Kim was relieved to see that ample food had been made for the bachelorette party,party,1
1208,At night the old woman locked the frosty window,window,0.325
1209,It was a dream come true because Jane had always wanted to visit Europe with her new boyfriend,boyfriend,0.468085106
1210,Larry chose not to join the Confederate group,group,0
1211,"Coming in, he took off his hard shoes",shoes,0.054545455
1212,She was named after her famous aunt,aunt,0.333333333
1213,"While they were eating pancakes, Albert noticed a bee swimming in the sticky syrup",syrup,0.836734694
1214,They stood on the bridge tossing stale bread to the wild geese,geese,0.4375
1215,She pulled her head out from under the faucet and reached for a dry towel,towel,0.895833333
1216,Joan fed her baby some warm breast soup,soup,0
1217,He finally bought some poison to kill the diseased cat,cat,0.021276596
1218,She was quite surprised that Bill didn't keep his solemn promise,promise,0.531914894
1219,He was caught stealing a borrowed bike,bike,0.037037037
1220,Jessie left without his toolbox or his packed lunch,lunch,0.6875
1221,They had been wandering in circles because nobody had a detailed compass,compass,0
1222,We sprayed the yard to keep away the nasty animals,animals,0
1223,The car accident five years ago left an ugly scar on his hairy chest,chest,0.433962264
1224,He was grouchy because he was having trouble with his nightmarish dreams,dreams,0.285714286
1225,He returned the hole punch to the substitute desk,desk,0.02
1226,The shirt was stained with dried blood,blood,0.511111111
1227,It was time to hang the new advent calendar,calendar,0.8
1228,I had lost the ticket I needed to pick up my rental car,car,0.87755102
1229,The senator had once been a preschool judge,judge,0
1230,The county decided to tear down the gas station by the elementary school,school,1
1231,Their picnic was ruined by the bad weather,weather,0.795918367
1232,The other driver was so angry he threatened him with a civil lawsuit,lawsuit,0.9375
1233,"When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dining room",room,0.5
1234,The university wouldn't let him register until he paid the overdue fines on the borrowed comic loan,loan,0
1235,No one at the reunion recognized Dan because he had grown a twisted beard,beard,0.458333333
1236,The truck that Dave drove crashed into the hickory tree,tree,0.807692308
1237,The officials tried to evacuate everyone from the area before the developing flood,flood,0.018867925
1238,Every morning before school his mother laid out his clothes and packed his messenger bag,bag,0.829268293
1239,"As a punishment, his parents immediately took away his smart phone",phone,0.982758621
1240,Mrs. Stevens said that little Dennis was the loudest boy in the entire class,class,0.8125
1241,The hikers wanted to camp close to the mighty lake,lake,0.018181818
1242,Most of the trees died after last year's dreadful fire,fire,0.104166667
1243,Phil put some drops in his red eyes,eyes,0.75
1244,Helen reached up to dust the halogen shelf,shelf,0
1245,He always hid an extra set of keys under a rubber mat,mat,0.682926829
1246,They waited a long time to see the animated show,show,0
1247,There was a moth caught in the spider web,web,1
1248,I sat far off to the side of the auditorium and my line of sight was blocked by a supporting man,man,0
1249,After dinner they washed the family car,car,0.30952381
1250,Sharon dried the bowls with a filthy rag,rag,0.37254902
1251,They decided to buy a small place and build an addition with two more upper floors,floors,0.274509804
1252,The rude waiter was not given a second tip,tip,0.040816327
1253,He slipped and fell on the uneven pavement,pavement,0.261904762
1254,She left the tiny baby alone in the little crib,crib,0.661290323
1255,Although John felt some remorse he decided to return the generous book,book,0
1256,"In his day, that old guy was one of the best collegiate players",players,0.155555556
1257,Sandy always wished that she had had a Persian cat,cat,0.566037736
1258,They couldn't decide on a name for their new trained baby,baby,0
1259,He looked worried because he might have broken his stylish arm,arm,0
1260,"Ida wanted to sing folk songs at the picnic, so she brought her acoustic guitar",guitar,1
1261,If he strained his eyes he could see a tiny speck,speck,0.1
1262,Rushing out he forgot to take his spare keys,keys,0.785714286
1263,The sewer backed up and caused a unpleasant smell,smell,0.48
1264,"Although Jan was usually careful, she had forgotten to turn off the cooking stove",stove,0.576271186
1265,The bridesmaid had an ugly pale dress,dress,0.444444444
1266,The old woman was the only one to see the gruesome ghost,ghost,0.022727273
1267,I think that my stockbroker is a habitual liar,liar,0.70212766
1268,He always seemed to be interested in looking at the blue women,women,0
1269,The cows moved from the sun into the wooden barn,barn,0.711864407
1270,"During years of drudgery, the man had derived comfort from a single catchy tune",tune,0.512820513
1271,He put a clean sheet on the twin table,table,0
1272,The young boy asked for another homemade cookie,cookie,0.542372881
1273,He smiled nervously as he searched through his pockets for a single dollar,dollar,0.473684211
1274,Every month Rick had to clean his whole house,house,0.606557377
1275,Our government was secretly supplying the rebels with arms and counterfeit money,money,0.93877551
1276,Barry wisely chose to pay the electric bill,bill,0.925925926
1277,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the cell door",door,0
1278,The cat was crouched in the tall grass down by the lazy tree,tree,0.021276596
1279,They left the dirty dishes in the kitchen dishwasher,dishwasher,0
1280,After getting out of the shower he sat down to have instant coffee,coffee,0.553191489
1281,The man was caught selling an illegal psychiatric drug,drug,0.783783784
1282,Most men cannot understand why women wear high heels,heels,0.979591837
1283,Fred put the worm on the dangling hook,hook,0.913043478
1284,The cigar stank and burned a hole in the Hawaiian couch,couch,0.037037037
1285,His ring fell into a hole in the porcelain sink,sink,0.588235294
1286,"As soon as they reached the sand, he stopped to take off his striped shirt",shirt,0.403846154
1287,In the mysterious wooden box the girl found the topographical map,map,0.897959184
1288,Gary could not believe his son stole that expensive car,car,0.113636364
1289,She felt dinner would not be complete unless she made decadent pie,pie,0.022222222
1290,Tim's friend pushed him into a kiddie wall,wall,0
1291,Each night the campers built a huge bright tent,tent,0.024390244
1292,Mary went into her room to look at her illustrated books,books,0.541666667
1293,They took her car because he hated to drive in the big rain,rain,0
1294,"He hated to move, but Richard wanted to live closer to his distant mother",mother,0.019230769
1295,Paul painted the clown's suit blue and gave him a big red inflated nose,nose,0.636363636
1296,She wore heavy wool socks and her sturdiest boots to go walking in the pine snow,snow,0
1297,They carelessly dumped the toxic waste into the deep river,river,0.128205128
1298,His skin was red from spending the day at the neighborhood pool,pool,0.591836735
1299,He fell on the floor after tripping on the power rug,rug,0
1300,She decided to start a new entrepreneurial job,job,0
1301,Their neighbors were surprised to find out that the Smiths had never visited that sleepy park,park,0
1302,He was cold most of the night and finally got up to get another thick sweater,sweater,0
1303,It didn't get completed because he could not locate the right diagnostic pen,pen,0
1304,He positioned the violin under his bearded arm,arm,0
1305,Sam practiced every day in anticipation of the philharmonic dance,dance,0.023255814
1306,She was having a hard time because she didn't know the English language,language,0.571428571
1307,She usually let her very competent secretary handle the difficult tasks,tasks,0.264150943
1308,"Upon mother's strict orders, the cat's smelly litter box was kept in the damp basement",basement,0.638297872
1309,I just had a new sound system installed in my compact car,car,0.888888889
1310,The Democrats seemed to focus on defense while the Republicans talked about the balanced economy,economy,0.071428571
1311,I could hear the loud telephone ringing through the sliding wall,wall,0
1312,"No matter how hard she tried, she could not remember the serial number",number,0.947368421
1313,She was glad she had brought a good book with her since there was nothing to read at the post store,store,0
1314,Randy froze when he saw a shadow at the end of the dark hallway,hallway,0.285714286
1315,Peter painted the walls of the bird exhibit light blue to resemble the cloudless sky,sky,1
1316,He liked lemon and sugar in his sparkling tea,tea,0.063829787
1317,Rafael wants to preserve the national forest by guarding every cedar creature,creature,0
1318,The Italian chef was known for his fabulous pesto pasta,pasta,0.317073171
1319,They installed an extremely expensive alarm system to protect their suburban family,family,0
1320,The jeweler was asked if he would examine the ring's huge artificial diamond,diamond,0.638297872
1321,At the park next to the beach she saw a man with a loyal hat,hat,0
1322,Mr. Smith enjoyed showing people his newly installed large television,television,0.476190476
1323,Steve spilled coffee all over his clean white polo pants,pants,0
1324,They decided to declaw the cat so he wouldn't tear up the thick carpet,carpet,0.508474576
1325,He drove the nail into the garage wood,wood,0
1326,"As usual, he didn't do well because he had not prepared his impassioned speech",speech,0.763636364
1327,The journalist reported that many collapsed during the intense storm,storm,0.11627907
1328,He was soothed by the gentle southerly music,music,0.05
1329,Betsy could never tell a deliberate lie,lie,0.921568627
1330,"I don't know what his secret was, but my brother always managed to get the best academic girls",girls,0
