sentence_num,sentence,word,deepseek_prob
876,'Larry chose not to join the terrorist',group,-1.097222924232483
877,'They installed an extremely expensive alarm system to protect their extended',family,-0.036396704614162445
878,'They had been wandering in circles because nobody had a magnetic',compass,-4.327207088470459
879,'She pulled her head out from under the faucet and reached for a monkey',towel,-12.315633773803711
880,'It was a dream come true because Jane had always wanted to visit Europe with her younger',boyfriend,-12.373126029968262
881,'The truck that Dave drove crashed into the solid',tree,-9.779400825500488
882,'No one at the reunion recognized Dan because he had grown a long',beard,-7.493538856506348
883,'It was time to hang the new framed',calendar,-10.149155616760254
884,'I had lost the ticket I needed to pick up my washed',car,-3.432821750640869
885,'She was glad she had brought a good book with her since there was nothing to read at the retail',store,-0.0831005722284317
886,'The county decided to tear down the gas station by the major',school,-9.374313354492188
887,'He was grouchy because he was having trouble with his fitful',dreams,-10.92155933380127
888,'He returned the hole punch to the computer',desk,-10.529787063598633
889,'Joan fed her baby some warm broccoli',soup,-6.794355392456055
890,'The car accident five years ago left an ugly scar on his handsome',chest,-8.692041397094727
891,'She was quite surprised that Bill didn't keep his pocket',promise,-19.097984313964844
892,'Rafael wants to preserve the national forest by guarding every living',creature,-5.11942195892334
893,'We sprayed the yard to keep away the wild',animals,-0.7496823072433472
894,'Coming in, he took off his smelly',shoes,-5.21386194229126
895,'She helped him put the finishing touches on the haunted',painting,-5.839161396026611
896,'Kim was relieved to see that ample food had been made for the special',party,-6.779262542724609
897,'The senator had once been a municipal',judge,-6.833254814147949
898,'He finally bought some poison to kill the stray',cat,-0.74920654296875
899,'The officials tried to evacuate everyone from the area before the rapid',flood,-7.836174964904785
900,'Every morning before school his mother laid out his clothes and packed his delicious',bag,-8.265861511230469
901,'They stood on the bridge tossing stale bread to the yellow',geese,-30.159852027893066
902,'He was caught stealing a mountain',bike,-5.021142482757568
903,'The shirt was stained with frying',blood,-10.956175804138184
904,'Their picnic was ruined by the intermittent',weather,-4.137778282165527
905,'No matter how hard she tried, she could not remember the maiden',number,-11.712343215942383
906,'While they were eating pancakes, Albert noticed a bee swimming in the tonic',syrup,-11.720635414123535
907,'Peter painted the walls of the bird exhibit light blue to resemble the Pacific',sky,-7.440690994262695
908,'Randy froze when he saw a shadow at the end of the narrow',hallway,-6.678055286407471
909,'The university wouldn't let him register until he paid the overdue fines on the borrowed student',loan,-1.922990322113037
910,'She was named after her surrogate',aunt,-7.6539082527160645
911,'The Italian chef was known for his fabulous bowtie',pasta,-7.520484924316406
912,'The other driver was so angry he threatened him with a loaded',lawsuit,-13.463970184326172
913,'Sharon dried the bowls with a paper',rag,-14.749100685119629
914,'Barry wisely chose to pay the monthly',bill,-7.000308036804199
915,'He put a clean sheet on the picnic',table,-0.1209089532494545
916,'The hikers wanted to camp close to the frozen',lake,-1.883015513420105
917,'She left the tiny baby alone in the waiting',crib,-13.315213203430176
918,'After dinner they washed the dirty',car,-6.1880998611450195
919,'They couldn't decide on a name for their new premature',baby,-3.9601962566375732
920,'Steve spilled coffee all over his clean white cargo',pants,-2.6949961185455322
921,'During years of drudgery, the man had derived comfort from a single holy',tune,-11.261860847473145
922,'He smiled nervously as he searched through his pockets for a fresh',dollar,-10.071362495422363
923,'As a punishment, his parents immediately took away his favorite',phone,-8.382501602172852
924,'There was a moth caught in the bright',web,-11.114837646484375
925,'The old woman was the only one to see the eerie',ghost,-7.209432601928711
926,'I sat far off to the side of the auditorium and my line of sight was blocked by a tall',man,-7.743329048156738
927,'Although Jan was usually careful, she had forgotten to turn off the ultraviolet',stove,-15.061321258544922
928,'Sandy always wished that she had had a twin',cat,-11.77359390258789
929,'Our government was secretly supplying the rebels with arms and live',money,-5.647315979003906
930,'The bridesmaid had an ugly revealing',dress,-9.391014099121094
931,'Most of the trees died after last year's blazing',fire,-3.3006508350372314
932,'Phil put some drops in his soft',eyes,-16.310138702392578
933,'Rushing out he forgot to take his thin',keys,-10.480502128601074
934,'He slipped and fell on the thin',pavement,-10.484674453735352
935,'He always hid an extra set of keys under a Persian',mat,-7.445164680480957
936,'They waited a long time to see the live',show,-5.417838096618652
937,'The jeweler was asked if he would examine the ring's huge black',diamond,-5.7258734703063965
938,'Although John felt some remorse he decided to return the library',book,-5.999994277954102
939,'I think that my stockbroker is a petty',liar,-14.39455509185791
940,'If he strained his eyes he could see a flying',speck,-23.837814331054688
941,'The cows moved from the sun into the partial',barn,-7.178323745727539
942,'They decided to buy a small place and build an addition with two more furnished',floors,-5.433616638183594
943,'The rude waiter was not given a generous',tip,-2.572514295578003
944,'At the park next to the beach she saw a man with a funny',hat,-4.724111557006836
945,'The sewer backed up and caused a massive',smell,-11.209362983703613
946,'The young boy asked for another tasty',cookie,-6.871868133544922
947,'Mrs. Stevens said that little Dennis was the loudest boy in the fictional',class,-3.764075756072998
948,'Ida wanted to sing folk songs at the picnic, so she brought her wireless',guitar,-8.378840446472168
949,'He always seemed to be interested in looking at the gorgeous',women,-3.6631505489349365
950,'In his day, that old guy was one of the best soccer',players,-0.04019485414028168
951,'Every month Rick had to clean his speedy',house,-8.596113204956055
952,'She decided to start a new temporary',job,-0.8686652779579163
953,'His skin was red from spending the day at the sandy',pool,-11.193489074707031
954,'He positioned the violin under his outstretched',arm,-2.979154586791992
955,'He hated to move, but Richard wanted to live closer to his single',mother,-7.525473594665527
956,'Tim's friend pushed him into a brick',wall,-0.04174095392227173
957,'His ring fell into a hole in the tiled',sink,-8.725543975830078
958,'The man was caught selling an illegal unregistered',drug,-5.171491622924805
959,'He was soothed by the gentle instrumental',music,-5.346423149108887
960,'He was cold most of the night and finally got up to get another knitted',sweater,-3.3335139751434326
961,'As usual, he didn't do well because he had not prepared his subconscious',speech,-12.666187286376953
962,'She usually let her very competent secretary handle the phone',tasks,-12.116762161254883
963,'The journalist reported that many collapsed during the tropical',storm,-3.9836785793304443
964,'I don't know what his secret was, but my brother always managed to get the best looking',girls,-9.572026252746582
965,'She was having a hard time because she didn't know the correct',language,-8.326252937316895
966,'Mary went into her room to look at her impressionist',books,-11.239875793457031
967,'Most men cannot understand why women wear ugly',heels,-13.5048189163208
968,'She wore heavy wool socks and her sturdiest boots to go walking in the melting',snow,-2.934436798095703
969,'Each night the campers built a huge improvised',tent,-6.139325141906738
970,'In the mysterious wooden box the girl found the brass',map,-9.841798782348633
971,'Upon mother's strict orders, the cat's smelly litter box was kept in the outdoor',basement,-11.35794448852539
972,'Fred put the worm on the wet',hook,-8.034721374511719
973,'The cat was crouched in the tall grass down by the shady',tree,-6.613034725189209
974,'They decided to declaw the cat so he wouldn't tear up the comfortable',carpet,-7.977470874786377
975,'He fell on the floor after tripping on the oriental',rug,-8.342044830322266
976,'Betsy could never tell a funny',lie,-9.294509887695312
977,'After getting out of the shower he sat down to have continental',coffee,-4.593858242034912
978,'It didn't get completed because he could not locate the right ink',pen,-9.251188278198242
979,'Paul painted the clown's suit blue and gave him a big red snotty',nose,-8.916837692260742
980,'Their neighbors were surprised to find out that the Smiths had never visited that national',park,-0.23413260281085968
981,'They carelessly dumped the toxic waste into the winding',river,-2.446225643157959
982,'As soon as they reached the sand, he stopped to take off his clean',shirt,-3.847684860229492
983,'The cigar stank and burned a hole in the leather',couch,-10.271474838256836
984,'Sam practiced every day in anticipation of the homecoming',dance,-6.017780303955078
985,'Although she heard it ringing, Nancy was too busy cleaning the chimney to get the locked',door,-1.5824220180511475
986,'Gary could not believe his son stole that fast',car,-11.831311225891113
987,'They took her car because he hated to drive in the heavy',rain,-2.035825252532959
988,'They left the dirty dishes in the compact',dishwasher,-13.258091926574707
989,'She felt dinner would not be complete unless she made blueberry',pie,-2.3195323944091797
990,'He drove the nail into the rotten',wood,-7.126014709472656
991,'She was feeling cold so she put on her cashmere',sweater,-3.5274767875671387
992,'He looked worried because he might have broken his right',arm,-1.7346596717834473
993,'Mr. Smith enjoyed showing people his newly installed satellite',television,-6.6444091796875
994,'Helen reached up to dust the topmost',shelf,-7.876979351043701
995,'She wore heavy wool socks and her sturdiest boots to go walking in the pine',forest,-0.13215413689613342
996,'She decided to start a new entrepreneurial',business,-2.583824634552002
997,'They couldn't decide on a name for their new trained',dog,-2.129774808883667
998,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his gruesome',muscles,-8.956697463989258
999,'Barry wisely chose to pay the electric',fee,-12.06938648223877
1000,'Fred put the worm on the dangling',grass,-11.387083053588867
1001,'Gary could not believe his son stole that expensive',watch,-8.3125581741333
1002,'We sprayed the yard to keep away the wild',bugs,-8.273078918457031
1003,'I could hear the loud telephone ringing through the sliding',door,-0.8915138840675354
1004,'Mary went into her room to look at her impressionist',painting,-1.5561084747314453
1005,'Rafael wants to preserve the national forest by guarding every living',tree,-2.2693214416503906
1006,'It didn't get completed because he could not locate the right ink',tool,-10.88918399810791
1007,'Rushing out he forgot to take his spare',jacket,-9.894286155700684
1008,'They stood on the bridge tossing stale bread to the yellow',ducks,-9.084630966186523
1009,'Joan fed her baby some warm broccoli',milk,-8.55496597290039
1010,'The hinges were rusted shut, so he had to pry it open with a steel',crowbar,-15.38610315322876
1011,'He was caught stealing a mountain',car,-5.82593297958374
1012,'The jeweler was asked if he would examine the ring's huge artificial',stone,-4.043552398681641
1013,'He always seemed to be interested in looking at the gorgeous',sky,-8.196239471435547
1014,'I just had a new sound system installed in my compact',room,-7.1758952140808105
1015,'He returned the hole punch to the substitute',teacher,-6.209741592407227
1016,'He positioned the violin under his outstretched',chin,-12.594408988952637
1017,'The car accident five years ago left an ugly scar on his handsome',face,-1.2557624578475952
1018,'He was cold most of the night and finally got up to get another knitted',blanket,-7.165798187255859
1019,'The fertilizer enriched the green',soil,-7.678581237792969
1020,'I sat far off to the side of the auditorium and my line of sight was blocked by a supporting',beam,-2.0818417072296143
1021,'In the mysterious wooden box the girl found the brass',ring,-3.4860334396362305
1022,'As soon as they reached the sand, he stopped to take off his clean',shoes,-2.9723920822143555
1023,'No one at the reunion recognized Dan because he had grown a twisted',mustache,-26.320512771606445
1024,'She flipped through the stations in search of some loud',news,-8.044445991516113
1025,'She was having a hard time because she didn't know the correct',answer,-0.5959758162498474
1026,'Jessie left without his toolbox or his office',keys,-5.6539788246154785
1027,'Their neighbors were surprised to find out that the Smiths had never visited that sleepy',town,-2.421083927154541
1028,'Mrs. Stevens said that little Dennis was the loudest boy in the entire',story,-13.84477424621582
1029,'She was named after her surrogate',mother,-3.266078472137451
1030,'Paul painted the clown's suit blue and gave him a big red inflated',balloon,-0.15153849124908447
1031,'The house at the end of the narrow road was built of sunburned',wood,-2.546292781829834
1032,'The county decided to tear down the gas station by the major',highway,-4.218817710876465
1033,'Upon mother's strict orders, the cat's smelly litter box was kept in the damp',shed,-8.818655967712402
1034,'She was glad she had brought a good book with her since there was nothing to read at the retail',office,-8.879709243774414
1035,'Although she heard it ringing, Nancy was too busy cleaning the chimney to get the locked',phone,-8.65729808807373
1036,'You could tell he had grown up in the South by his strong',attitude,-8.735553741455078
1037,'She took the baby out when he started to cry and had to miss the rest of the scary',party,-7.5094194412231445
1038,'The breeze lifted the dry',air,-3.6403090953826904
1039,'The applause could be heard throughout the packed',auditorium,-15.7371985912323
1040,'He was grouchy because he was having trouble with his fitful',sleep,-5.086146354675293
1041,'As a punishment, his parents immediately took away his smart',toy,-9.709757804870605
1042,'Kim was relieved to see that ample food had been made for the bachelorette',occasion,-11.653494834899902
1043,'The senator had once been a municipal',teacher,-8.433673858642578
1044,'Every spring they held the annual military',parade,-4.786792278289795
1045,'The white gull dove down and caught a floppy',worm,-8.608992576599121
1046,'Betsy could never tell a deliberate',joke,-11.42446517944336
1047,'During years of drudgery, the man had derived comfort from a single holy',book,-4.42349910736084
1048,'They left the dirty dishes in the compact',sink,-12.225475311279297
1049,'The squirrel stored some nuts in the cold',ground,-8.921613693237305
1050,'Although John felt some remorse he decided to return the generous',gift,-4.439229965209961
1051,'The last thing they were expecting on their wedding day was a raging Spanish',bull,-8.62126636505127
1052,'They waited a long time to see the live',movie,-9.914533615112305
1053,'At the park next to the beach she saw a man with a funny',dog,-6.638062477111816
1054,'Every month Rick had to clean his speedy',car,-5.095484256744385
1055,'Randy froze when he saw a shadow at the end of the dark',alley,-5.332643985748291
1056,'He drove the nail into the garage',door,-4.722140789031982
1057,'She felt dinner would not be complete unless she made blueberry',dessert,-5.784392356872559
1058,'The only food in the refrigerator was a moldy aged',sandwich,-9.773746490478516
1059,'Steve invited his girlfriend to a pajama',party,-1.0752993822097778
1060,'It's raining, and I forgot my coat, hat, and wide',umbrella,-9.755434036254883
1061,'Her cold drink was served with a slice of homemade',lemon,-4.205074787139893
1062,'She cleaned the dirt from her muddy',hair,-9.644317626953125
1063,'He really wanted to go but decided to stay home to wait for the school',call,-10.206911087036133
1064,'Dillinger once robbed that antique',bank,-7.179522514343262
1065,'It was time to hang the new framed',picture,-4.477193832397461
1066,'Their picnic was ruined by the intermittent',rain,-1.1220654249191284
1067,'He was so busy and overwhelmed that he had forgotten to respond to the footer',email,-8.8313570022583
1068,'The cigar stank and burned a hole in the Hawaiian',shirt,-6.386305332183838
1069,'She was quite surprised that Bill didn't keep his solemn',watch,-9.542881965637207
1070,'As usual, he didn't do well because he had not prepared his impassioned',mind,-4.566289901733398
1071,'After getting out of the shower he sat down to have continental',breakfast,-1.3561252355575562
1072,'Every day, rain or shine, the joggers ran up and down the narrow',path,-2.899407386779785
1073,'Although Jan was usually careful, she had forgotten to turn off the cooking',light,-9.067970275878906
1074,'The Italian chef was known for his fabulous pesto',sauce,-4.925086975097656
1075,'Sam practiced every day in anticipation of the homecoming',concert,-9.620347023010254
1076,'The university wouldn't let him register until he paid the overdue fines on the borrowed student',books,-7.393418788909912
1077,'His ring fell into a hole in the porcelain',floor,-5.136211395263672
1078,'The man was caught selling an illegal psychiatric',gun,-9.05925178527832
1079,'He put a clean sheet on the picnic',bed,-8.041399002075195
1080,'He finally bought some poison to kill the stray',rats,-7.9170074462890625
1081,'She pulled her head out from under the faucet and reached for a dry',wrench,-10.101040840148926
1082,'He looked worried because he might have broken his stylish',glasses,-6.198639392852783
1083,'They decided to buy a small place and build an addition with two more furnished',rooms,-0.46487313508987427
1084,'Phil put some drops in his red',drink,-8.828760147094727
1085,'If he strained his eyes he could see a flying',bird,-2.0290472507476807
1086,'Within minutes of arriving at the office, the detective spilled his thermos full of hearty',soup,-3.5561773777008057
1087,'There were a lot of old boxes stored in the dusty',basement,-10.931439399719238
1088,'Every morning before school his mother laid out his clothes and packed his delicious',lunch,-6.908814907073975
1089,'I don't know what his secret was, but my brother always managed to get the best looking',grades,-10.464425086975098
1090,'Steve spilled coffee all over his clean white cargo',shirt,-9.003334045410156
1091,'While they were eating pancakes, Albert noticed a bee swimming in the sticky',water,-3.7887284755706787
1092,'The truck that Dave drove crashed into the hickory',wall,-6.81127405166626
1093,'Liz and Marie sat at the conference table and discussed the topic for the next board',meeting,-8.078621864318848
1094,'They installed an extremely expensive alarm system to protect their extended',home,-10.301920890808105
1095,'Larry chose not to join the terrorist',army,-12.258304595947266
1096,'It was a dream come true because Jane had always wanted to visit Europe with her new',sister,-6.236144065856934
1097,'She was feeling cold so she put on her fuzzy',slippers,-22.697509765625
1098,'They rested under a tree in the dim',park,-15.235572814941406
1099,'They carelessly dumped the toxic waste into the deep',ocean,-3.4587392807006836
1100,'Mr. Smith enjoyed showing people his newly installed large',dish,-8.745987892150879
1101,'He hated to move, but Richard wanted to live closer to his distant',cousin,-5.026035308837891
1102,'She helped him put the finishing touches on the abstract',house,-14.507914543151855
1103,'Our government was secretly supplying the rebels with arms and counterfeit',ammunition,-8.297639846801758
1104,'She was glad she had accompanied her friend because she was enjoying the party except for the loud',music,-1.0504690408706665
1105,'She usually let her very competent secretary handle the phone',calls,-0.27921295166015625
1106,'Coming in, he took off his hard',hat,-1.5380688905715942
1107,'Quite predictably, the first thing the doctor asked for was the pregnancy',symptoms,-10.777956008911133
1108,'I think that my stockbroker is a petty',thief,-4.952010154724121
1109,'He grew corn to feed his poor',cows,-7.947558879852295
1110,'Sharon dried the bowls with a paper',towel,-1.084052324295044
1111,'The old woman was the only one to see the gruesome',murder,-10.009428024291992
1112,'Since the water was unsafe they decided to drink sweet',juice,-5.981748104095459
1113,'The rude waiter was not given a second',chance,-0.08098621666431427
1114,'They had to shampoo the new beige rug after the accident with the expensive',wine,-6.634790897369385
1115,'No matter how hard she tried, she could not remember the maiden',name,-4.398003101348877
1116,'We followed the path up the hill, and there, under the tree, was a poisonous',snake,-2.111501693725586
1117,'When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dinner',table,-0.22999344766139984
1118,'The Democrats seemed to focus on defense while the Republicans talked about the balanced',budget,-3.267967462539673
1119,'Peter painted the walls of the bird exhibit light blue to resemble the cloudless',ocean,-14.139375686645508
1120,'I had lost the ticket I needed to pick up my washed',clothes,-2.2303967475891113
1121,'The cat was crouched in the tall grass down by the shady',river,-7.29123592376709
1122,'His skin was red from spending the day at the sandy',beach,-0.06377418339252472
1123,'No one wanted to make any decisions until after the birthday',party,-1.3048959970474243
1124,'Helen reached up to dust the halogen',lamp,-5.087060451507568
1125,'He bought her a pearl necklace for her first',anniversary,-4.666420936584473
1126,'Tim's friend pushed him into a brick',pool,-15.449299812316895
1127,'He fell on the floor after tripping on the power',cord,-7.70995569229126
1128,'The bridesmaid had an ugly pale',face,-2.8353466987609863
1129,'The wealthy couple's three little girls enjoyed playing together in the nearby',yard,-10.634632110595703
1130,'At night the old woman locked the front',door,-0.05426565557718277
1131,'There was a moth caught in the spider',light,-8.305638313293457
1132,'The other driver was so angry he threatened him with a loaded',gun,-0.2253575325012207
1133,'The cows moved from the sun into the partial',shade,-10.787378311157227
1134,'Most of the trees died after last year's blazing',drought,-7.4013872146606445
1135,'Sandy always wished that she had had a twin',sister,-1.9724156856536865
1136,'The young boy asked for another homemade',treat,-8.945822715759277
1137,'Most men cannot understand why women wear high',shoes,-5.522094249725342
1138,'Before she arrived he opened a bottle of wine and put on some soft clean',music,-10.647388458251953
1139,'Ida wanted to sing folk songs at the picnic, so she brought her acoustic',microphone,-10.451674461364746
1140,'In his day, that old guy was one of the best collegiate',athletes,-5.076452255249023
1141,'There were brightly colored pictures on every title',wall,-10.268345832824707
1142,'They had been wandering in circles because nobody had a magnetic',map,-11.131818771362305
1143,'As a child he used to collect postage',stamps,-0.01465308852493763
1144,'He slipped and fell on the thin',ice,-1.4839457273483276
1145,'He always hid an extra set of keys under a rubber',rug,-13.91549015045166
1146,'They decided to declaw the cat so he wouldn't tear up the comfortable',couch,-10.091826438903809
1147,'The sewer backed up and caused a massive',flood,-4.645766735076904
1148,'They took her car because he hated to drive in the big',city,-2.703273296356201
1149,'Ken built his new house on a quiet residential',street,-1.4756791591644287
1150,'She left the tiny baby alone in the little',room,-2.7679669857025146
1151,'The officials tried to evacuate everyone from the area before the rapid',storm,-9.976228713989258
1152,'His seat was next to the glass',window,-1.72560453414917
1153,'He smiled nervously as he searched through his pockets for a single',mint,-11.02275276184082
1154,'The shirt was stained with dried',oil,-6.863673210144043
1155,'He liked lemon and sugar in his sparkling',water,-4.672468185424805
1156,'The journalist reported that many collapsed during the tropical',heat,-8.797884941101074
1157,'The bad boy was sent to his own',father,-5.2885589599609375
1158,'Each night the campers built a huge improvised',fire,-10.92740249633789
1159,'After dinner they washed the dirty',dishes,-0.2920095920562744
1160,'He was soothed by the gentle southerly',wind,-0.48586228489875793
1161,'The person who caught the thief deserves our utmost',applause,-13.214128494262695
1162,'The hikers wanted to camp close to the mighty',river,-0.4544955790042877
1163,'Quite predictably, the first thing the doctor asked for was the specific',test,-7.772829055786133
1164,'Since the water was unsafe they decided to drink orange',tea,-10.813957214355469
1165,'Her cold drink was served with a slice of fresh',pie,-6.707348823547363
1166,'The squirrel stored some nuts in the cold',tree,-7.677547931671143
1167,'No one wanted to make any decisions until after the birthday',meeting,-9.80594253540039
1168,'Every day, rain or shine, the joggers ran up and down the narrow',hill,-7.216394424438477
1169,'He bought her a pearl necklace for her first',birthday,-1.4613715410232544
1170,'Within minutes of arriving at the office, the detective spilled his thermos full of hearty',coffee,-5.929196357727051
1171,'She was feeling cold so she put on her fuzzy',sweater,-7.034116744995117
1172,'Steve invited his girlfriend to a formal',dance,-2.4809794425964355
1173,'The wealthy couple's three little girls enjoyed playing together in the front',park,-6.755234718322754
1174,'They had to shampoo the new beige rug after the accident with the expensive',dog,-8.847013473510742
1175,'The last thing they were expecting on their wedding day was a raging Spanish',storm,-7.729332447052002
1176,'The person who caught the thief deserves our utmost',respect,-0.11792247742414474
1177,'His seat was next to the revolving',door,-0.3797617554664612
1178,'The fertilizer enriched the dry',grass,-5.975987434387207
1179,'He really wanted to go but decided to stay home to wait for the school',bus,-2.9973769187927246
1180,'Ken built his new house on a quiet wooded',lot,-6.9388227462768555
1181,'Every spring they held the annual military',festival,-7.718397617340088
1182,'The house at the end of the narrow road was built of sunburned',bricks,-2.6740050315856934
1183,'He was so busy and overwhelmed that he had forgotten to respond to the important',note,-8.135393142700195
1184,'She cleaned the dirt from her muddy',shoes,-1.5863633155822754
1185,'She flipped through the stations in search of some loud',music,-2.08341121673584
1186,'The breeze lifted the dry',skirt,-13.554898262023926
1187,'You could tell he had grown up in the South by his strong',accent,-5.94395637512207
1188,'As a child he used to collect glass',marbles,-18.86312460899353
1189,'They rested under a tree in the local',light,-11.820198059082031
1190,'Dillinger once robbed that federal',store,-9.011795043945312
1191,'It's raining, and I forgot my coat, hat, and waterproof',boots,-4.671487808227539
1192,'The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his gruesome',scars,-9.951336860656738
1193,'There were brightly colored pictures on every interior',page,-5.297455787658691
1194,'The hinges were rusted shut, so he had to pry it open with a sharp',knife,-2.8306758403778076
1195,'She took the baby out when he started to cry and had to miss the rest of the scary',movie,-1.0254859924316406
1196,'The bad boy was sent to his own',room,-6.685236930847168
1197,'She was glad she had accompanied her friend because she was enjoying the party except for the bland',food,-4.862946033477783
1198,'Liz and Marie sat at the conference table and discussed the topic for the next work',week,-5.221952438354492
1199,'There were a lot of old boxes stored in the dusty',attic,-10.12808609008789
1200,'Before she arrived he opened a bottle of wine and put on some soft classical',clothes,-11.798998832702637
1201,'The white gull dove down and caught a floppy',fish,-3.5193428993225098
1202,'We followed the path up the hill, and there, under the tree, was a poisonous',cat,-6.250085830688477
1203,'The applause could be heard throughout the echoey',hall,-2.980616807937622
1204,'The only food in the refrigerator was a moldy sub',cheese,-12.278692245483398
1205,'He grew corn to feed his dairy',family,-8.421399116516113
1206,'She helped him put the finishing touches on the abstract',painting,-6.696203231811523
1207,'Kim was relieved to see that ample food had been made for the bachelorette',party,-0.10203608125448227
1208,'At night the old woman locked the frosty',window,-6.494851589202881
1209,'It was a dream come true because Jane had always wanted to visit Europe with her new',boyfriend,-8.887662887573242
1210,'Larry chose not to join the Confederate',group,-6.710175514221191
1211,'Coming in, he took off his hard',shoes,-3.007631301879883
1212,'She was named after her famous',aunt,-5.964511871337891
1213,'While they were eating pancakes, Albert noticed a bee swimming in the sticky',syrup,-8.784136772155762
1214,'They stood on the bridge tossing stale bread to the wild',geese,-18.98648691177368
1215,'She pulled her head out from under the faucet and reached for a dry',towel,-3.5857748985290527
1216,'Joan fed her baby some warm breast',soup,-6.812289237976074
1217,'He finally bought some poison to kill the diseased',cat,-5.4879841804504395
1218,'She was quite surprised that Bill didn't keep his solemn',promise,-6.784012794494629
1219,'He was caught stealing a borrowed',bike,-5.616032600402832
1220,'Jessie left without his toolbox or his packed',lunch,-2.266075849533081
1221,'They had been wandering in circles because nobody had a detailed',compass,-12.15914535522461
1222,'We sprayed the yard to keep away the nasty',animals,-5.2736945152282715
1223,'The car accident five years ago left an ugly scar on his hairy',chest,-8.430985450744629
1224,'He was grouchy because he was having trouble with his nightmarish',dreams,-6.629541397094727
1225,'He returned the hole punch to the substitute',desk,-11.025444030761719
1226,'The shirt was stained with dried',blood,-2.8583478927612305
1227,'It was time to hang the new advent',calendar,-6.354564666748047
1228,'I had lost the ticket I needed to pick up my rental',car,-0.09994395077228546
1229,'The senator had once been a preschool',judge,-14.33293628692627
1230,'The county decided to tear down the gas station by the elementary',school,-0.3351118862628937
1231,'Their picnic was ruined by the bad',weather,-0.3433583378791809
1232,'The other driver was so angry he threatened him with a civil',lawsuit,-6.1374688148498535
1233,'When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent dining',room,-0.44561105966567993
1234,'The university wouldn't let him register until he paid the overdue fines on the borrowed comic',loan,-18.9197998046875
1235,'No one at the reunion recognized Dan because he had grown a twisted',beard,-8.90653133392334
1236,'The truck that Dave drove crashed into the hickory',tree,-0.3445810079574585
1237,'The officials tried to evacuate everyone from the area before the developing',flood,-10.3218994140625
1238,'Every morning before school his mother laid out his clothes and packed his messenger',bag,-0.751903235912323
1239,'As a punishment, his parents immediately took away his smart',phone,-2.3624138832092285
1240,'Mrs. Stevens said that little Dennis was the loudest boy in the entire',class,-2.810499906539917
1241,'The hikers wanted to camp close to the mighty',lake,-4.420309066772461
1242,'Most of the trees died after last year's dreadful',fire,-6.69635009765625
1243,'Phil put some drops in his red',eyes,-10.701810836791992
1244,'Helen reached up to dust the halogen',shelf,-9.358928680419922
1245,'He always hid an extra set of keys under a rubber',mat,-5.94498348236084
1246,'They waited a long time to see the animated',show,-7.911741733551025
1247,'There was a moth caught in the spider',web,-0.9346122741699219
1248,'I sat far off to the side of the auditorium and my line of sight was blocked by a supporting',man,-14.830296516418457
1249,'After dinner they washed the family',car,-1.4710421562194824
1250,'Sharon dried the bowls with a filthy',rag,-12.39189624786377
1251,'They decided to buy a small place and build an addition with two more upper',floors,-0.8373889923095703
1252,'The rude waiter was not given a second',tip,-11.589130401611328
1253,'He slipped and fell on the uneven',pavement,-8.381416320800781
1254,'She left the tiny baby alone in the little',crib,-8.632590293884277
1255,'Although John felt some remorse he decided to return the generous',book,-11.582612037658691
1256,'In his day, that old guy was one of the best collegiate',players,-7.478967189788818
1257,'Sandy always wished that she had had a Persian',cat,-5.907792568206787
1258,'They couldn't decide on a name for their new trained',baby,-7.764966011047363
1259,'He looked worried because he might have broken his stylish',arm,-10.333392143249512
1260,'Ida wanted to sing folk songs at the picnic, so she brought her acoustic',guitar,-3.0079100131988525
1261,'If he strained his eyes he could see a tiny',speck,-19.312150955200195
1262,'Rushing out he forgot to take his spare',keys,-7.926667213439941
1263,'The sewer backed up and caused a unpleasant',smell,-3.019068956375122
1264,'Although Jan was usually careful, she had forgotten to turn off the cooking',stove,-6.955517292022705
1265,'The bridesmaid had an ugly pale',dress,-8.89920425415039
1266,'The old woman was the only one to see the gruesome',ghost,-11.594822883605957
1267,'I think that my stockbroker is a habitual',liar,-3.785914659500122
1268,'He always seemed to be interested in looking at the blue',women,-11.865904808044434
1269,'The cows moved from the sun into the wooden',barn,-5.653538703918457
1270,'During years of drudgery, the man had derived comfort from a single catchy',tune,-8.714999198913574
1271,'He put a clean sheet on the twin',table,-10.508283615112305
1272,'The young boy asked for another homemade',cookie,-5.4841413497924805
1273,'He smiled nervously as he searched through his pockets for a single',dollar,-6.860500335693359
1274,'Every month Rick had to clean his whole',house,-0.4210420548915863
1275,'Our government was secretly supplying the rebels with arms and counterfeit',money,-0.3993339240550995
1276,'Barry wisely chose to pay the electric',bill,-4.500255584716797
1277,'Although she heard it ringing, Nancy was too busy cleaning the chimney to get the cell',door,-7.455026149749756
1278,'The cat was crouched in the tall grass down by the lazy',tree,-9.820491790771484
1279,'They left the dirty dishes in the kitchen',dishwasher,-15.346708297729492
1280,'After getting out of the shower he sat down to have instant',coffee,-0.7575612664222717
1281,'The man was caught selling an illegal psychiatric',drug,-1.5443867444992065
1282,'Most men cannot understand why women wear high',heels,-0.9806743264198303
